ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,NU_BLOCO_1_ABERTA_LP,NU_BLOCO_2_ABERTA_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,NU_BLOCO_1_ABERTA_MT,NU_BLOCO_2_ABERTA_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,CO_CONCEITO_Q1_LP,CO_CONCEITO_Q2_LP,CO_RESPOSTA_TEXTO,CO_CONCEITO_PROPOSITO,CO_CONCEITO_ELEMENTO,CO_CONCEITO_SEGMENTACAO,CO_TEXTO_GRAFIA,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,CO_CONCEITO_Q1_MT,CO_CONCEITO_Q2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB
2021,3,33,6319842,1,61354888,0,1,1268679,2,49219600,1,1,0,1,0,9,2,4,2,4,9,2,4,2,4,AACDDBCD,BCDBCBBB,A,B,BR,.,.,.,.,.........,.........,.,.,1,0,1,33411,1031.666666700000000,-0.04778,0.365447,745.575562,20.248076,,,,,
2021,1,15,6316769,1,61354046,0,1,1395423,2,48995732,1,1,1,1,1,14,7,2,7,2,14,7,2,7,2,BACCCDBD,AACDDBCD,A,A,TX,A,B,B,A,CCBABACCB,CCDAAACAA,0,0,1,1,1,15411,271.985450670000000,0.830054,0.454925,794.213118,25.205724,279.728102190000000,-0.646163,0.439022,712.113351,24.817768
2021,5,51,6321819,1,61328170,0,1,1427338,2,49121992,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,AACBBACA,BBDACADD,D,C,NL,*,*,*,*,DBBDBABCA,CBDAAACCA,0,0,1,1,1,51411,113.737903230000000,-2.790715,0.474706,593.599597,26.301716,107.373429770000000,-1.626249,0.465257,656.70944,26.300824
2021,4,41,6320786,2,61363317,0,1,1276433,2,49060650,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,CDCBCBBA,BCBCBDDD,B,A,TX,A,A2,B,A,CBCDCAAAC,ABBCD*BBA,21,21,1,1,1,41412,102.772080820000000,0.124206,0.357547,755.104646,19.810366,105.760992460000000,-0.172127,0.387042,738.910449,21.879356
2021,2,27,6318296,1,61360393,1,1,1458905,2,48936203,1,1,1,1,1,14,7,2,7,2,14,7,2,7,2,BACCCDAD,AACDDDBD,A,A,TX,A,A2,A,A,CCBAABACA,CCCACDDAA,0,23,1,1,1,27311,47.756065017000000,0.500491,0.397539,775.953235,22.026176,47.744482173000000,-0.542345,0.446398,717.982135,25.234731
2021,2,22,6317454,2,61392363,1,1,1427093,2,48918197,1,0,0,0,0,3,3,4,3,4,3,3,4,3,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22312,,,,,,,,,,
2021,3,33,6319842,1,61396186,1,1,1252673,2,49209958,1,0,0,0,0,21,7,3,7,3,21,7,3,7,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,330455711,,,,,,,,,,
2021,1,14,6316738,1,61341649,0,1,1379587,2,48999343,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBADD,BACCCDCD,A,A,TX,B,C,A,A,ABBCDBDBA,CCBADDACC,21,2,1,1,1,14411,4.443807339400000,1.030817,0.453337,805.336676,25.117739,4.632396891800000,1.166022,0.487573,814.55556,27.56234
2021,2,29,6318762,1,61383705,1,1,1260457,2,48970750,1,1,1,1,1,13,6,1,6,1,13,6,1,6,1,CCAACACA,BAACDBAD,A,A,TX,B,C,B,A,DAB.ACBAB,CDCBCCCCC,2,21,1,1,1,29311,109.286895650000000,-0.330399,0.3352,729.916694,18.572201,105.940195950000000,-0.336877,0.412519,729.597171,23.319562
2021,5,53,6322169,1,61371362,1,2,1316233,2,49170330,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,53221,,,,,,,,,,
2021,5,53,6322169,1,61362418,1,2,1332207,2,49178473,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BDADAACC,BAADDBBB,D,C,NL,*,*,*,*,BCBDAABBB,DACBCBC.B,0,0,1,1,1,53221,5.141423154100000,-1.891673,0.347609,643.412225,19.259738,4.764158743300000,-1.767267,0.503704,648.737697,28.47422
2021,1,15,6316769,1,61354046,0,1,1395423,2,48995726,1,1,1,1,1,14,7,2,7,2,14,7,2,7,2,BACCCDBD,AACDDBCD,A,A,TX,A,B,A,A,CCBAADACC,CCDABCAAA,2,24,1,1,1,15411,271.985450670000000,1.168187,0.514551,812.947808,28.509382,279.728102190000000,1.145988,0.470849,813.42309,26.616938
2021,2,25,6318007,2,61365627,0,2,1411153,2,48925947,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACADB,AACDABDA,A,A,TX,A,B,A,A,DABDCCCAC,CCDCAD.CB,2,0,1,1,1,25422,1.258064516100000,-0.144112,0.298649,740.238128,16.547044,1.218750000000000,-0.731171,0.38888,707.307871,21.983258
2021,2,29,6318459,2,61367560,1,2,1411217,2,48983065,1,0,0,0,0,19,5,1,5,1,19,5,1,5,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29222,,,,,,,,,,
2021,2,23,6317516,2,61380612,1,1,1467095,2,49025354,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BACCCDCD,BAACDCBC,B,A,TX,A,A2,A,A,CCBADDACC,DCCBDDACC,2,20,1,1,1,23312,254.931145640000000,1.128446,0.536368,810.745935,29.718181,257.724181890000000,1.334742,0.544557,824.093274,30.783627
2021,1,17,6317043,1,61363238,0,1,1419200,2,48915001,1,1,0,1,0,7,7,1,7,1,7,7,1,7,1,BACCCDCD,BAACDCBC,A,A,TX,A,B,B,A,.........,.........,.,.,1,0,1,17411,11.280482151000000,1.373715,0.547024,824.335347,30.308591,,,,,
2021,1,13,6316711,1,61328802,1,1,1442997,2,49007256,1,0,0,0,0,1,1,2,1,2,1,1,2,1,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,13211,,,,,,,,,,
2021,2,27,6318339,2,61340535,1,1,1427099,2,48921630,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,CDCBCBCD,BCBCBAAD,A,B,TX,A,B,A,A,CBCDCACCC,ABBCDBCBA,21,21,1,1,1,27312,102.959016020000000,0.157633,0.35846,756.956738,19.860952,99.408441934000000,-0.038191,0.388791,746.481816,21.978227
2021,1,12,6316665,2,61397028,1,2,1363566,2,48961455,1,1,1,1,1,6,6,7,6,7,6,6,7,6,7,CCABACCC,BACCADBC,A,B,TX,B,C,A,A,DABCACAAB,CCCADDCCB,0,0,1,1,1,12322,3.117756315000000,-0.953376,0.254214,695.399793,14.085064,3.205882352900000,-0.027873,0.412122,747.065114,23.29712
2021,2,26,6318095,2,61357206,1,2,1363533,2,48929224,1,0,0,0,0,1,1,2,1,2,1,1,2,1,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,26322,,,,,,,,,,
2021,1,16,6316908,2,61343359,1,1,1458874,2,48907640,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,CDCACDBA,BCDBCDBD,B,B,TX,B,C,B,B,CBADDABBA,AABADBBBA,21,0,1,1,1,16312,54.362536302000000,-0.312761,0.329421,730.893951,18.252008,54.270596763000000,-0.638266,0.434248,712.559761,24.547896
2021,1,14,6316738,1,61332816,1,2,1387547,2,48992606,1,1,1,1,1,9,2,4,2,4,9,2,4,2,4,AACDBCCD,BCDBCDBD,C,D,TX,B,C,A,A,CCDACDDCC,ACDACCCAC,23,20,1,1,1,14321,5.628571428600000,-0.569004,0.347408,716.69642,19.248602,5.306397306400000,-0.932348,0.413127,695.935427,23.353933
2021,2,21,6317235,1,61352680,1,1,1419190,2,48905556,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,ADADABCD,BCABBCAD,D,D,TX,B,C,A,A,CBCBBBBCB,DCBCDDABC,0,0,1,1,1,21311,99.343839542000000,-1.714202,0.349508,653.245204,19.364955,96.954697987000000,-1.194299,0.469724,681.12744,26.553342
2021,2,27,6318296,1,61360393,1,1,1458905,2,48934904,1,1,1,1,1,14,7,2,7,2,14,7,2,7,2,BACCCABD,AACDDCBC,B,A,TX,B,C,B,A,CCBAAADCC,CCDDBDAAA,0,23,1,1,1,27311,47.756065017000000,-0.328743,0.295558,730.00842,16.375784,47.744482173000000,0.161058,0.398349,757.74531,22.518537
2021,2,22,6317482,1,61378242,0,1,1236068,2,48906072,1,0,0,0,0,14,7,2,7,2,14,7,2,7,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22411,,,,,,,,,,
2021,1,13,6316711,1,61383898,1,2,1371614,2,48993647,1,0,0,0,0,15,1,4,1,4,15,1,4,1,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,13321,,,,,,,,,,
2021,1,16,6316908,2,61358287,1,1,1268336,2,48906232,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,16212,,,,,,,,,,
2021,1,15,6316769,1,61342113,1,1,1268424,2,48985981,1,0,0,0,0,14,7,2,7,2,14,7,2,7,2,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,15311,,,,,,,,,,
2021,5,50,6321780,2,61328291,0,1,1363771,2,49129690,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCDBD,BCBCBCDD,A,A,NL,*,*,*,*,AACACADBB,ABBCCDCBA,11,11,1,1,1,50412,56.347457627000000,1.081918,0.565786,808.167995,31.348125,52.878956577000000,0.136058,0.389581,756.332073,22.022885
2021,2,29,6318762,1,61385321,0,1,1308139,2,48973411,1,0,0,0,0,11,4,6,4,6,11,4,6,4,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29411,,,,,,,,,,
2021,1,14,6316741,2,61383922,1,1,1411219,2,48988424,1,1,1,1,1,17,3,6,3,6,17,3,6,3,6,CDCBCDBD,CCAAACCA,A,A,TX,B,C,A,A,CBCDDADCB,DABBBBCAA,0,0,1,1,1,14312,50.083403303000000,-0.147266,0.33702,740.06341,18.673041,46.239793282000000,-0.65829,0.415108,711.42781,23.465918
2021,3,33,6319809,2,61338986,1,1,1451157,2,49211711,1,0,0,0,0,7,7,1,7,1,7,7,1,7,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,33312,,,,,,,,,,
2021,4,43,6321531,1,61367086,0,1,1419386,2,49074265,1,0,0,0,0,9,2,4,2,4,9,2,4,2,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,43411,,,,,,,,,,
2021,1,16,6316903,1,61397054,0,1,1332031,2,49005490,1,0,0,0,0,6,6,7,6,7,6,6,7,6,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,16411,,,,,,,,,,
2021,2,23,6317634,2,61337201,1,1,1332054,2,49024278,1,0,0,0,0,18,4,7,4,7,18,4,7,4,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,23212,,,,,,,,,,
2021,2,23,6317549,1,61367818,1,1,1252477,2,49028453,1,1,1,1,1,21,7,3,7,3,21,7,3,7,3,BACCCDCD,CDCBCDBD,A,A,TX,A,B,B,A,CCBADBACC,CBCDDDCCA,2,21,1,1,1,23211,1.760563380300000,1.235462,0.522406,816.675293,28.944598,1.760563380300000,0.937597,0.445292,801.64277,25.172209
2021,2,28,6318385,2,61336892,1,2,1236167,2,48985333,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,DCBCDBAC,BDBBCACC,D,D,NL,*,*,*,*,DBCDDADAA,ABBCDCBBA,0,.,1,1,1,28322,155.341518810000000,-2.343386,0.402548,618.38445,22.303707,140.720200590000000,-0.492551,0.477731,720.797001,27.005975
2021,4,43,6321432,2,61360905,1,2,1324045,2,49058768,1,0,0,0,0,21,7,3,7,3,21,7,3,7,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,43222,,,,,,,,,,
2021,3,35,6320335,2,61354893,0,2,1332270,2,49228246,1,1,1,1,1,18,4,7,4,7,18,4,7,4,7,BCDBDABA,BACDCDBB,B,B,TX,B,C,A,A,AACACBBBB,CCBADDDCC,21,2,1,1,1,35422,15.310344828000000,-0.659998,0.301328,711.65479,16.695478,15.889570552000000,1.1093,0.465389,811.349097,26.308286
2021,4,43,6321574,2,61366065,1,2,1474928,2,49058985,1,0,0,0,0,2,2,3,2,3,2,2,3,2,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,43222,,,,,,,,,,
2021,1,16,6316903,1,61350340,1,1,1466927,2,48900597,1,1,0,1,0,6,6,7,6,7,6,6,7,6,7,CCAACCDB,BABCCDCD,A,A,NL,*,*,*,*,.........,.........,.,.,1,0,1,16311,9.047766990300000,0.072588,0.394479,752.244695,21.856633,,,,,
2021,5,53,6322169,1,61332884,0,1,1324155,2,49170564,1,1,0,1,0,12,5,7,5,7,12,5,7,5,7,*CBCBAAD,BACCCAAA,B,B,TX,B,C,A,A,.........,.........,.,.,1,0,1,53411,127.501626830000000,-0.399357,0.313653,726.095968,17.378361,,,,,
2021,3,35,6320429,1,61364976,1,1,1339916,2,49072150,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,AACDDBAD,CDCBCBBA,A,A,TX,B,C,A,A,CCDDBCAAA,CACDDDBCA,21,21,1,1,1,35211,133.696457070000000,0.236953,0.368621,761.351573,20.423936,138.591453700000000,1.330396,0.509996,823.847587,28.829905
2021,3,33,6319842,1,61367253,1,1,1451160,2,49214345,1,0,0,0,0,7,7,1,7,1,7,7,1,7,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,0,330455711,,,,,,,,,,
2021,4,41,6320605,1,61352823,1,1,1387637,2,49063648,1,1,1,1,1,17,3,6,3,6,17,3,6,3,6,BCDBCCDC,CABDDCCB,D,C,NL,*,*,*,*,CDCDDAABB,DABCBCDAA,21,2,1,1,1,41311,68.577990993000000,-2.418604,0.44516,614.216879,24.664681,70.132524330000000,-0.156177,0.388856,739.812133,21.981901
2021,1,16,6316908,2,61343359,1,1,1458874,2,48907643,1,1,1,1,1,3,3,4,3,4,3,3,4,3,4,DDBBCBDB,BCDABDCD,B,C,NL,*,*,*,*,BBCDACDBA,CADABADAA,0,0,1,1,1,16312,54.362536302000000,-1.36818,0.314564,672.417044,17.428836,54.270596763000000,-1.593722,0.446602,658.548144,25.246263
2021,4,43,6321679,2,61379872,1,1,1371694,2,49060438,1,0,0,0,0,13,6,1,6,1,13,6,1,6,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,43212,,,,,,,,,,
2021,2,21,6317053,2,61329096,1,2,1276270,2,48916454,1,1,1,1,1,6,6,7,6,7,6,6,7,6,7,.....D..,BAC.CD.D,D,D,TX,B,C,A,A,DAACDBCBB,CCADDDCCB,0,0,1,1,0,210020412,1.465314401600000,-1.716703,0.359346,653.106672,19.910042,1.332104001500000,-1.447312,0.481548,666.824678,27.221749
2021,2,23,6317589,2,61369689,0,1,1276384,2,49017265,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCABD,BCBCBCDD,A,A,TX,B,C,A,A,AACACADBB,ABBBDCDBA,0,21,1,1,1,23412,247.886363640000000,0.990432,0.506511,803.099051,28.063915,259.690476190000000,0.509412,0.432132,777.437631,24.428279
2021,2,26,6318225,2,61373181,0,2,1371511,2,48922192,1,0,0,0,0,18,4,7,4,7,18,4,7,4,7,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,26422,,,,,,,,,,
2021,5,52,6322065,2,61328178,1,2,1395587,2,49130666,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,BABCDBAB,CBCCDBDB,D,D,NL,*,*,*,*,DABCBDDBB,CCBCABAAB,0,0,1,1,1,52322,66.960629921000000,-2.48326,0.473202,610.634525,26.218385,66.230529595000000,-0.923009,0.471797,696.463355,26.670528
2021,4,42,6321138,2,61384172,1,1,1228262,2,49052395,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,BAACDDBC,AACDDBCD,A,A,TX,B,C,A,A,DCCADBDCC,CCDDBCACA,21,23,1,1,1,42212,289.489115210000000,0.84221,0.514085,794.886605,28.483562,279.634551320000000,0.724491,0.457654,789.595993,25.871029
2021,2,25,6317937,1,61387655,0,1,1474788,2,48923332,1,0,0,0,0,17,3,6,3,6,17,3,6,3,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,25411,,,,,,,,,,
2021,3,33,6319842,1,61342653,1,1,1419530,2,49214095,1,1,1,1,1,15,1,4,1,4,15,1,4,1,4,BBAADAAA,BBDACABC,C,D,NL,*,*,*,*,DCCBDBACB,DACACBDBA,21,0,1,1,1,33311,447.300695400000000,-1.782726,0.357499,649.448572,19.807707,483.783623660000000,0.277291,0.454979,764.315922,25.719812
2021,2,22,6317482,1,61378242,0,1,1300155,2,48908741,1,0,0,0,0,15,1,4,1,4,15,1,4,1,4,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22411,,,,,,,,,,
2021,2,28,6318417,2,61394729,0,1,1284290,2,48963621,1,0,0,0,0,17,3,6,3,6,17,3,6,3,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,28412,,,,,,,,,,
2021,4,42,6320998,1,61333009,1,1,1427266,2,49053735,1,0,0,0,0,4,4,5,4,5,4,4,5,4,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,42311,,,,,,,,,,
2021,3,35,6320429,1,61340378,1,1,1332249,2,49215943,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,BAACDDBC,AACDDBCD,B,A,TX,A,A2,A,A,DCCBDBCCC,CCDDBCCAA,21,22,1,1,1,35211,133.696457070000000,0.644537,0.490158,783.934275,27.157855,138.591453700000000,1.095129,0.475995,810.548,26.90784
2021,2,29,6318565,2,61358231,1,2,1300224,2,48968217,1,0,0,0,0,21,7,3,7,3,21,7,3,7,3,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,29222,,,,,,,,,,
2021,2,21,6317073,2,61353993,0,1,1355524,2,48897628,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BACCCDCC,BAACADAC,A,A,TX,B,C,A,A,CCBADDACC,DDCCDBCAC,2,21,1,1,1,21412,19.084997035000000,0.312882,0.403347,765.558494,22.347976,19.036080442000000,0.565301,0.446756,780.596993,25.254969
2021,5,53,6322169,1,61385375,0,1,1427384,2,49166288,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,CCAACDDB,AAADDBCD,A,A,TX,A,B,A,A,DAACCCBAB,CCDDBC.BC,2,20,1,1,1,53411,67.735239252000000,0.821739,0.487814,793.752433,27.027983,67.277016546000000,-0.080642,0.39214,744.082054,22.167544
2021,2,27,6318324,2,61334200,0,1,1387523,2,48965836,1,0,0,0,0,7,7,1,7,1,7,7,1,7,1,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,27412,,,,,,,,,,
2021,4,42,6321175,2,61363733,1,2,1474941,2,49068301,1,1,1,1,1,13,6,1,6,1,13,6,1,6,1,CCAABDAC,BAACDDCD,C,D,NL,*,*,*,*,DABCACCAC,DCCDDBACC,0,12,1,1,1,42222,19.563636364000000,-1.15088,0.357264,684.456825,19.794686,19.563636364000000,-0.12514,0.39449,741.566599,22.300389
2021,4,41,6320676,2,61378320,0,2,1252507,2,49060571,1,1,1,1,1,20,6,2,6,2,20,6,2,6,2,.CAACDDB,AACDDBCD,A,A,TX,A,A2,A,A,DABCBCAAB,CCDDBCAAA,2,23,1,1,1,41422,1.000000000000000,1.126814,0.548602,810.655473,30.396022,0.976744186000000,1.764176,0.586141,848.369046,33.134357
2021,2,26,6318196,1,61395576,1,1,1292112,2,48921043,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCAD,BACCCDCB,B,B,TX,B,C,A,A,DABBCDDBA,CCBABAAAA,21,0,1,1,1,26311,149.890972020000000,0.08768,0.375436,753.080887,20.80153,145.815993760000000,-0.847572,0.427583,700.727763,24.171125
2021,2,21,6317091,2,61384920,1,2,1355536,2,48906760,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBABD,BACCCDCD,B,B,TX,A,A1,A,A,DBBADBDBA,CCBADDACC,21,0,1,1,1,21322,679.153115460000000,0.260811,0.377138,762.673455,20.895832,678.118482480000000,0.384603,0.429752,770.382243,24.293738
2021,2,23,6317518,2,61342967,1,2,1459016,2,49023998,1,1,1,1,1,21,7,3,7,3,21,7,3,7,3,BACDCCBD,CDCBCBBA,B,B,TX,B,C,A,A,CCBABAAAB,CBCCBAAAC,2,0,1,1,1,23322,5.173207377200000,-0.560272,0.301749,717.180251,16.718804,5.308313506900000,-0.874168,0.404094,699.224326,22.8433
2021,3,33,6319860,2,61332332,1,2,1340084,2,49220888,1,0,0,0,0,16,2,5,2,5,16,2,5,2,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,33322,,,,,,,,,,
2021,1,16,6316903,1,61359654,1,1,1339728,2,48909092,1,1,1,1,1,7,7,1,7,1,7,7,1,7,1,BABCCDCD,BBACDBBC,C,C,TX,B,C,A,A,CCBDDDAAB,DCCCBBCCC,2,0,1,1,1,16311,9.047766990300000,-0.970066,0.367113,694.475097,20.340383,9.737524032400000,-0.297214,0.447749,731.839324,25.311103
2021,4,43,6321531,1,61377806,1,1,1443089,2,49067287,1,1,0,1,0,15,1,4,1,4,15,1,4,1,4,.AAC.BBA,BCAAACBB,D,D,TX,B,C,A,A,.........,.........,.,.,1,0,1,43211,171.376832690000000,-1.640859,0.32287,657.308891,17.889041,,,,,
2021,2,29,6318737,2,61369279,1,2,1395392,2,48972187,1,1,1,1,1,18,4,7,4,7,18,4,7,4,7,BADBDAAD,BACCCDCA,D,C,TX,B,C,A,A,AACACCDBA,CCBABACAA,0,0,1,1,1,29322,47.474484713000000,-0.887722,0.331025,699.037478,18.34088,46.333808690000000,-0.615451,0.388646,713.849519,21.97003
2021,2,27,6318296,1,61348655,1,1,1474799,2,48934917,1,1,1,1,1,21,7,3,7,3,21,7,3,7,3,BACCBBCC,BDCACCDC,C,C,NL,*,*,*,*,CCBDADACB,CBDDABBBB,0,21,1,1,1,27211,52.584354383000000,-1.350115,0.291933,673.417951,16.174936,53.440613027000000,-0.84037,0.479348,701.134894,27.097384
2021,1,15,6316800,2,61347019,1,2,1387553,2,48988817,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBCCBB,BCBBBCCC,B,D,NL,*,*,*,*,AAAAAABBC,ABBCDBBBC,0,21,1,1,1,15322,55.540193561000000,-0.964185,0.328454,694.80089,18.19843,55.866809711000000,-0.565666,0.389995,716.66382,22.046288
2021,3,33,6319842,1,61354888,0,1,1316292,2,49220975,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,33411,,,,,,,,,,
2021,2,26,6318095,2,61357206,1,2,1363533,2,48929216,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,BAACDBAB,AACCCBDD,B,C,TX,B,C,A,A,DCBADBDBA,CCDACBDBA,0,0,1,1,1,26322,38.654647977000000,-0.94774,0.301606,695.712061,16.710881,39.458451561000000,-1.153415,0.44686,683.438596,25.260848
2021,2,23,6317549,1,61367761,1,1,1316060,2,49019839,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBAAD,BACCCDCC,A,B,TX,A,B,B,A,DBCDCCDBC,CCBAADACB,21,2,1,1,1,23311,141.140350880000000,0.350569,0.381467,767.646614,21.135686,144.363784670000000,-0.100889,0.450267,742.937543,25.453444
2021,3,32,6319773,2,61377349,0,1,1252686,2,49220516,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,CDCBCDCD,BCBCBBDB,A,A,NL,*,*,*,*,CBCADCAAB,AACDCACBA,0,21,1,1,1,32412,34.062780269000000,0.305744,0.396967,765.163041,21.994484,31.960729313000000,-1.113921,0.419759,685.671165,23.728837
2021,5,50,6321734,2,61327532,1,1,1276451,2,49071982,1,0,0,0,0,5,5,6,5,6,5,5,6,5,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,50312,,,,,,,,,,
2021,2,22,6317482,1,61324409,0,1,1284241,2,48916729,1,0,0,0,0,10,3,5,3,5,10,3,5,3,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,22411,,,,,,,,,,
2021,2,24,6317763,1,61334548,1,1,1332035,2,49008305,1,1,1,1,1,13,6,1,6,1,13,6,1,6,1,CCAACADB,BAACDBAA,A,A,NL,*,*,*,*,DABDCCCAC,DCCADCACB,0,0,1,1,1,24311,55.609285805000000,-0.123555,0.367318,741.377115,20.351742,53.039080460000000,-0.800018,0.417537,703.416012,23.603228
2021,1,15,6316772,2,61386350,1,1,1308181,2,49004964,1,1,1,1,1,10,3,5,3,5,10,3,5,3,5,DCDBCDAA,BCBCBAAC,B,A,TX,A,B,B,A,CBCDDAACC,ABBADAABA,0,21,1,1,1,15312,846.626691620000000,-0.798887,0.335257,703.959469,18.575359,767.488703600000000,-0.307431,0.400648,731.261779,22.648499
2021,2,26,6318196,1,61334719,1,1,1331950,2,48932037,1,0,0,0,0,17,3,6,3,6,17,3,6,3,6,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,26311,,,,,,,,,,
2021,1,17,6317043,1,61324412,0,1,1268337,2,48905041,1,1,1,1,1,12,5,7,5,7,12,5,7,5,7,BCBCBCDD,BACCCDCD,A,A,TX,A,A1,A,A,ABDCDCDBA,CCDADDACC,21,2,1,1,1,17411,7.654612888300000,1.825856,0.597278,849.386826,33.092981,7.608755760400000,1.070391,0.487341,809.149572,27.549225
2021,4,41,6320754,2,61347190,1,2,1347775,2,49075060,1,1,1,1,1,6,6,7,6,7,6,6,7,6,7,CCAACDDB,BACCCDCD,A,A,TX,A,B,C,A,DABCBCAAB,CCBADDACC,2,.,1,1,1,41222,1.835748792300000,1.196868,0.515021,814.536928,28.535423,1.835748792300000,1.228176,0.495126,818.069109,27.989309
2021,1,12,6316666,1,61336500,0,1,1300211,2,48957391,1,1,1,1,1,4,4,5,4,5,4,4,5,4,5,BCDBDBBD,BCBCBADD,B,B,TX,B,C,A,A,AACADBDBB,ABBCDCCBA,0,21,1,1,1,12411,2.078838174300000,-0.190555,0.337008,737.664921,18.672376,2.152524167600000,0.578589,0.449741,781.348175,25.42371
2021,2,28,6318417,2,61394729,0,1,1284290,2,48963615,1,1,0,1,0,17,3,6,3,6,17,3,6,3,6,CDCBCDBA,CCAACABB,B,A,TX,A,A2,A,A,.........,.........,.,.,1,0,1,28412,58.757812500000000,0.185222,0.379476,758.485362,21.025372,,,,,
2021,2,24,6317762,2,61391960,1,1,1379595,2,49024396,1,0,0,0,0,16,2,5,2,5,16,2,5,2,5,........,........,D,D,BR,.,.,.,.,.........,.........,.,.,0,0,1,24212,,,,,,,,,,
